run_id,created_at,competition_id,status,provider,model_id,mode,prompt_profile,temperature,max_tokens,metric_name,score_raw,score_normalized,secondary_r2,runtime_seconds,budget_time_seconds,seed,submission_sha256,normalized_submission_sha256,time_used_frac
playground-series-s5e10_7adecc8dce24,2026-01-28T15:11:04-08:00,playground-series-s5e10,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,simple-baseline,,,,,,,242.446421,240,1388784876,,,1.0102
playground-series-s5e10_895367b49944,2026-01-28T15:07:02-08:00,playground-series-s5e10,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,simple-baseline,,,,,,,242.317811,240,2080685789,,,1.0097
playground-series-s6e1_720ad94836be,2026-01-29T00:00:56-08:00,playground-series-s6e1,success,chutes,zai-org/GLM-4.6-FP8,,sota-xgb,,,rmse,8.7426144010668,-8.7426144010668,0.785493210693126,1201.876344,1200,2005450449,37022e0a36a190c0…,37022e0a36a190c0…,1.0016
playground-series-s6e1_2b7185db296b,2026-01-29T00:41:01-08:00,playground-series-s6e1,success,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,rmse,8.75712929487577,-8.75712929487577,0.784780351186898,1201.65798,1200,1250409615,b1dacfae4c680faf…,b1dacfae4c680faf…,1.0014
playground-series-s6e1_3010b7f30d19,2026-01-29T00:41:00-08:00,playground-series-s6e1,success,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,rmse,8.76145925679987,-8.76145925679987,0.784567467891362,1200.715015,1200,122802006,ff05b703faedd4c2…,ff05b703faedd4c2…,1.0006
playground-series-s6e1_878331da90f6,2026-01-29T00:00:57-08:00,playground-series-s6e1,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,sota-xgb,,,rmse,8.76306358764651,-8.76306358764651,0.784488563980359,1202.357612,1200,965693479,a4474c6b0e0f5a6f…,a4474c6b0e0f5a6f…,1.002
playground-series-s6e1_08a6c9663291,2026-01-28T16:39:57-08:00,playground-series-s6e1,success,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,good-baseline,,,rmse,8.80834714746215,-8.80834714746215,0.782255477278649,600.474251,600,464302562,a92009f66398ec4c…,a92009f66398ec4c…,1.0008
playground-series-s6e1_fb988cd3b23f,2026-01-28T16:29:55-08:00,playground-series-s6e1,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,good-baseline,,,rmse,8.82128137901682,-8.82128137901682,0.781615532960314,601.94792,600,27547567,4c6077c81fed2abd…,4c6077c81fed2abd…,1.0032
playground-series-s6e1_8ae74b2a86a8,2026-01-29T00:21:00-08:00,playground-series-s6e1,success,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,rmse,8.93000130307072,-8.93000130307072,0.776199300758131,1201.8164,1200,1037905241,167cedf0e99e6967…,167cedf0e99e6967…,1.0015
playground-series-s6e1_9ce07005dae9,2026-01-28T16:29:55-08:00,playground-series-s6e1,success,chutes,zai-org/GLM-4.6-FP8,,good-baseline,,,rmse,9.09791317846255,-9.09791317846255,0.767703872121359,602.136679,600,2132548623,0849167d97336c42…,a63f7a2d9820eafc…,1.0036
playground-series-s6e1_aaaf1d0a6053,2026-01-28T15:15:13-08:00,playground-series-s6e1,success,chutes,zai-org/GLM-4.6-FP8,,simple-baseline,,,rmse,9.09828947258933,-9.09828947258933,0.767684655961659,240.573715,240,2053038815,921e08d4352e0c32…,244b181ef3884227…,1.0024
playground-series-s6e1_bb77e846a807,2026-01-28T16:39:57-08:00,playground-series-s6e1,success,nanogpt,mistralai/devstral-2-123b-instruct-2512,,good-baseline,,,rmse,9.10019343156483,-9.10019343156483,0.767587414569896,600.501369,600,356156600,564eb784faba8d99…,95a6d271906d3b9a…,1.0008
playground-series-s6e1_8ca9442ff516,2026-01-28T16:39:57-08:00,playground-series-s6e1,success,nanogpt,deepseek/deepseek-v3.2,,good-baseline,,,rmse,9.10446808779976,-9.10446808779976,0.767369019818031,600.614374,600,1713463144,2e8c69ce9be061b2…,929a0d579a44cf07…,1.001
playground-series-s6e1_77d0c687acaa,2026-01-28T15:19:14-08:00,playground-series-s6e1,success,nanogpt,deepseek/deepseek-v3.2,,simple-baseline,,,rmse,9.10795824896842,-9.10795824896842,0.767190629333516,240.598942,240,1821530031,c4efc4d2f33977ba…,557c856fcf3e30cb…,1.0025
playground-series-s6e1_70b142297618,2026-01-28T15:19:15-08:00,playground-series-s6e1,success,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,simple-baseline,,,rmse,9.10830739849025,-9.10830739849025,0.767172779704381,240.392991,240,2129525375,11426c9982088d04…,32bd1ab8a4b9edb6…,1.0016
playground-series-s6e1_6f43adadcafa,2026-01-28T15:15:13-08:00,playground-series-s6e1,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,simple-baseline,,,rmse,9.10953765139609,-9.10953765139609,0.76710987982712,240.465748,240,66076459,eca5fcd3299719db…,ecb3c41986baeff4…,1.0019
playground-series-s6e1_3a290355021f,2026-01-28T16:29:55-08:00,playground-series-s6e1,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,good-baseline,,,rmse,9.16121157287601,-9.16121157287601,0.764460244092793,602.302925,600,911683884,a12e830837b606fc…,9ac0544b00efd440…,1.0038
playground-series-s6e1_d748439ca10f,2026-01-28T15:19:15-08:00,playground-series-s6e1,success,nanogpt,mistralai/devstral-2-123b-instruct-2512,,simple-baseline,,,rmse,9.16168578430329,-9.16168578430329,0.764435858991807,240.537937,240,1937238548,203faa8bfcadd0ff…,5d88b0ebeace0f67…,1.0022
playground-series-s6e1_a7cbddc38c86,2026-01-29T00:20:58-08:00,playground-series-s6e1,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.176492,1200,698610983,,,1.0018
playground-series-s6e1_dea2179d4dc3,2026-01-29T00:20:58-08:00,playground-series-s6e1,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1202.47328,1200,313813324,,,1.0021
playground-series-s6e1_4038fa0046c1,2026-01-29T00:00:56-08:00,playground-series-s6e1,timeout,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,sota-xgb,,,,,,,1201.976107,1200,2110246621,,,1.0016
playground-series-s6e1_f8d97afcf0f6,2026-01-28T16:39:57-08:00,playground-series-s6e1,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,good-baseline,,,,,,,602.690711,600,927101073,,,1.0045
playground-series-s6e1_49c551746c15,2026-01-28T16:29:54-08:00,playground-series-s6e1,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,good-baseline,,,,,,,602.305477,600,895520444,,,1.0038
playground-series-s6e1_37d0ca2e9de5,2026-01-28T15:19:17-08:00,playground-series-s6e1,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,simple-baseline,,,,,,,244.408829,240,1682709191,,,1.0184
playground-series-s6e1_85e44d525cf9,2026-01-28T15:15:14-08:00,playground-series-s6e1,timeout,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,simple-baseline,,,,,,,242.959498,240,471188686,,,1.0123
playground-series-s6e1_030d0420c55c,2026-01-28T15:15:13-08:00,playground-series-s6e1,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,simple-baseline,,,,,,,242.352001,240,2074436076,,,1.0098
